market,name,price,ma15,ma50,ma120,slope15,gap50,gap120,conv50,conv120,f50up,f50down,f120up,f120down,golden_now,dead_now,up120_now,down120_now,value_accel_pct,ret5_pct,launch_score,launch_grade,delta_price_pct,delta_value_accel_pct,delta_launch_score,delta_slope15,delta_gap120,flag_score14,flag_value300,flag_ankr_like,flag_early_ignition,snapshot_kst,snapshot_epoch,bid_trade_value_15m,ask_trade_value_15m,buy_sell_ratio_15m,trade_count_15m,trade_unknown_value_15m,trade_coverage_15m,trade_oldest_timestamp,trade_newest_timestamp,total_bid_size,total_ask_size,orderbook_imbalance,day_open,day_high,day_high_return_pct,current_day_return_pct,drawdown_from_day_high_pct,gain_retrace_pct,buy_sell_ratio_change_15m,bid_trade_value_change_15m,ask_trade_value_change_15m,value_accel_change_15m,price_change_15m,buy_sell_ratio_change_30m,bid_trade_value_change_30m,ask_trade_value_change_30m,value_accel_change_30m,price_change_30m,buy_sell_ratio_change_45m,bid_trade_value_change_45m,ask_trade_value_change_45m,value_accel_change_45m,price_change_45m,buy_sell_ratio_change_60m,bid_trade_value_change_60m,ask_trade_value_change_60m,value_accel_change_60m,price_change_60m,delta_buy_sell_ratio,delta_bid_trade_value_15m,delta_ask_trade_value_15m,delta_price_pct_15m,buy_pressure_trend,sell_pressure_trend,buy_sell_state,value_accel_direction,flow_signal,first_surge_retrace_gate,first_surge_retrace_seen,second_ignition_reentry,candidate_gate
KRW-KAT,카타나,6.19,6.3306666666666676,6.4670000000000005,8.416500000000001,0.04214075010535723,2.1081387557342346,24.782668963741855,-0.4372369130570535,-0.6712078060224591,4.821502240043377,,,,False,False,False,False,188.77743647658212,-1.118210862619795,7.0,B급,0.48701298701299134,0.00032882439845138833,0.0,0.03160556257901792,-0.021529263893171446,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,13834.897521603001,0.0,,2,0.0,complete,1788416369077,1788416907157,13951809.51093985,9889609.29768147,0.17038416404100262,6.14,6.24,1.6286644951140072,0.8143322475570258,0.8012820512820484,49.999999999998636,,-99.36410400057618,-100.0,0.00032882439845138833,0.48701298701299134,,,,,,,,,,,,,,,,,-2161819.224243407,-3373669.499422529,0.48701298701299134,falling,falling,buy_only,accelerating,neutral,False,False,False,pass
KRW-MEW,캣인어독스월드,0.567,0.5761999999999999,0.51356,0.6030666666666666,1.0640785781103723,-12.197211620842728,4.455007738226848,-1.298148526464461,-1.6239972501427702,,,2.7432360109200897,,False,False,False,False,-86.73568170552109,-3.4071550255536653,12.0,A급,0.3539823008849474,0.015394841290600425,0.0,0.0,0.0,False,False,False,True,2026-09-03T15:24:42.648780+09:00,1788416682,1121055.1963778455,0.0,,5,0.0,complete,1788415875829,1788416428850,69623070.44546957,48210963.47752208,0.1817141131053953,0.56,0.567,1.2499999999999734,1.2499999999999734,0.0,0.0,,404.286300874449,-100.0,0.015394841290600425,0.3539823008849474,,,,,,,,,,,,,,,,,898749.8919438565,-597578.2785693449,0.3539823008849474,rising,falling,buy_only,accelerating,neutral,False,False,False,pass
KRW-ORBS,오브스,8.4,8.294,8.0842,9.368583333333333,0.8103071063933376,-2.595185670814692,11.47007284986168,-1.0053631016084745,-1.0311412509134832,,,11.12366791620488,,False,False,False,False,-87.54920965654186,-1.6393442622950727,11.0,A급,-0.23752969121139111,0.012174834759917985,0.0,-0.016206142127872525,0.012656794713803876,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,944072.6929144561,2563495.2558550416,0.36827557638664915,10,0.0,complete,1788415923251,1788416744155,3361017.92278592,9034647.31594655,-0.45771076290704926,8.27,8.52,3.022974607013307,1.5719467956469169,1.408450704225343,48.000000000000085,-1.9404208240437728,-10.680150893283447,459.94051015526594,0.012174834759917985,-0.23752969121139111,,,,,,,,,,,,,,,,-1.9404208240437728,-112884.63779767673,2105679.6112709036,-0.23752969121139111,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-RENDER,렌더토큰,1959.0,2020.0,1987.46,2365.475,0.2547728551103523,-1.6372656556609924,14.60488908147412,-0.7862799719196422,-0.6612734758458151,,,,,False,False,False,False,-52.611962004729904,-3.3070088845014833,7.0,B급,0.0,0.0002208622262855897,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,15807.477902929999,5999.999987669999,2.6345796559023946,3,0.0,complete,1788416118205,1788416734460,33099.17529212,42645.83909047,-0.12603686032891293,1940.0,1971.0,1.5979381443298912,0.9793814432989656,0.60882800608828,38.70967741935484,2.2024617627663967,-92.86958191052783,-98.8304846903761,0.0002208622262855897,0.0,,,,,,,,,,,,,,,,2.2024617627663967,-205883.27998221,-507033.04355576995,0.0,falling,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-ORCA,오르카,1719.0,1736.7333333333333,1640.94,1787.875,0.765868564576655,-5.837710905537881,2.8604721620172917,-0.8953529600900655,-1.1793037496856789,,,2.4255601347657008,,False,False,False,False,308.4413838624959,-3.9128004471771893,13.0,A급,0.0,0.1806078160689708,0.0,0.0,0.0,False,True,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,688972.59890787,3447856.65136905,0.19982634679266545,6,0.0,complete,1788416569732,1788416831927,34619.94558929,23776.1483018,0.18569388061663716,1714.0,1726.0,0.7001166861143604,0.29171528588098905,0.4055619930475087,58.33333333333254,0.09976944671454827,3789.9633796358453,1847.7795767722298,0.1806078160689708,0.0,,,,,,,,,,,,,,,,0.09976944671454827,671261.05430787,3270841.92688556,0.0,rising,rising,sell_advantage_weakening,accelerating,leading_buy_inflow,False,False,False,pass
KRW-BERA,베라체인,249.0,247.06666666666666,237.72,345.93333333333334,0.8984481350394757,-3.9317965113018105,28.579687801117753,-1.2627871200890088,-1.1717857554773978,,,,,False,False,False,False,165.20101560559533,4.621848739495804,10.0,A급,0.809716599190291,0.3773962811734748,0.0,0.05445140212361199,-0.03510381536020546,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,2378621.1793675097,7352348.18639919,0.3235185710828582,27,0.0,complete,1788415827384,1788416376114,624082.23420318,797344.44522176,-0.12189317502375564,245.0,249.0,1.6326530612244872,1.6326530612244872,0.0,0.0,-10.68978801171024,-37.21529808541663,2037.3337814276138,0.3773962811734748,0.809716599190291,,,,,,,,,,,,,,,,-10.68978801171024,-1409915.0513269505,7008351.93039615,0.809716599190291,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-SIGN,사인,12.9,11.389333333333333,10.783399999999999,13.790583333333332,1.9270926555694734,-5.619130639068704,17.412243862055625,-1.8933055871713909,-1.9306860250813993,,,9.018682290053615,,False,False,False,False,86.66696604915435,10.256410256410264,13.0,A급,0.78125,0.5764331461718086,0.0,0.059662311317953964,-0.04335419688911912,False,False,False,True,2026-09-03T15:24:42.648780+09:00,1788416682,11121956.501386033,11888025.753942657,0.9355595900940442,40,0.0,complete,1788415784697,1788416896807,29273130.07287687,28578247.44098717,0.012011514016639841,12.1,12.9,6.6115702479338845,6.6115702479338845,0.0,0.0,0.21566587302555928,-63.646705051998765,-72.02689288324983,0.5764331461718086,0.78125,,,,,,,,,,,,,,,,0.21566587302555928,-19472124.495383523,-30610026.76602271,0.78125,falling,falling,sell_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-VANA,바나,1212.0,1303.7333333333333,1394.74,1701.075,-0.14807250446771114,6.52499151574248,23.358268545870505,-0.8613332646155772,-0.40793627588533,7.575455150515587,,,,False,False,False,False,13.98637832102505,-3.349282296650713,4.0,-,0.0,0.0006020713718690729,-1.0,-0.025529742149599244,0.01771773120954734,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,0.0,,0,0.0,complete,,,72747.51894112,24381.22606864,0.49796064870003115,1215.0,1228.0,1.0699588477366184,-0.24691358024691024,1.3029315960912053,123.07692307692292,,-100.0,-100.0,0.0006020713718690729,0.0,,,,,,,,,,,,,,,,,-6172.9135364700005,-9734.93975412,0.0,falling,falling,unavailable,accelerating,neutral,False,False,False,pass
KRW-DOT,폴카닷,1208.0,1207.3333333333333,1166.14,1398.875,0.6838272085394781,-3.5324517925234664,13.692550561463085,-0.7911726585518432,-0.9076479075980016,,,,,False,False,False,False,-42.76070045908157,2.633814783347499,9.0,B급,0.33222591362125353,0.15319899661832181,0.0,0.022238283204534248,-0.017006750836978668,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,6571714.93747439,1801002.89838448,3.64891968989572,29,0.0,complete,1788415800572,1788416697508,76091.75128351,62634.4898229,0.09700588261659598,1195.0,1219.0,2.0083682008368298,1.087866108786617,0.9023789991796556,45.833333333333286,2.5702089262898835,84.66193035432998,-45.40937350497298,0.15319899661832181,0.33222591362125353,,,,,,,,,,,,,,,,2.5702089262898835,3012933.26284088,-1498103.5856719797,0.33222591362125353,rising,falling,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass
KRW-EDGE,디피니티브,93.1,95.98,93.088,108.84083333333334,0.278609737410318,-3.1067377105534657,11.816184183325804,-0.4730610113345822,-0.7181884094613761,,,,,False,False,False,False,-42.82137327968526,-2.6150627615062816,8.0,B급,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,387351.96417164797,0.0,3,0.0,complete,1788416888886,1788416888886,203733.18557134,275815.10462044,-0.1503121177228536,93.0,93.7,0.7526881720430145,0.10752688172042113,0.640341515474929,85.71428571428697,-27.89231429508309,-100.0,205.27540634245338,0.0,0.0,,,,,,,,,,,,,,,,-27.89231429508309,-3539146.12937193,260465.89469996496,0.0,falling,rising,sell_only,flat_or_na,neutral,False,False,False,pass
KRW-MET2,메테오라,270.0,289.73333333333335,250.6,229.83333333333334,-0.09195402298850519,-15.615855280659757,-26.06236403190718,-0.2259090134092597,-0.6046168867052245,,,,,False,False,False,False,-70.15430316714412,-4.59363957597173,4.0,-,0.0,0.007918829248808379,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,581560.31830343,0.0,,7,0.0,complete,1788416887819,1788416887819,361019.3231007,357372.53922591,0.005076315679550438,268.0,272.0,1.4925373134328401,0.746268656716409,0.7352941176470588,50.000000000000746,,,-100.0,0.007918829248808379,0.0,,,,,,,,,,,,,,,,,581560.31830343,-2989382.41235785,0.0,rising,falling,buy_only,accelerating,neutral,False,False,False,pass
KRW-MBL,무비블록,0.941,0.9188666666666666,0.92712,1.076925,0.9226037929267017,0.890211982627216,14.676819029489826,-1.1745313181409434,-1.1359855888283181,0.7579295408114362,,12.91989896159496,,False,False,False,False,1101.1573363562782,4.208194905869322,11.0,A급,0.0,0.20819788785524906,0.0,0.0,0.0,False,True,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,1850612.6710298276,1394338.150801337,1.3272337631773654,12,0.0,complete,1788415904445,1788416863872,49392633.4649505,14380408.64514836,0.549012931817749,0.982,0.982,0.0,-4.17515274949084,4.175152749490839,,1.3146213935081998,2811.9705825338337,-72.3282736835077,0.20819788785524906,0.0,,,,,,,,,,,,,,,,1.3146213935081998,1787060.7697115275,-3644516.7975808103,0.0,rising,falling,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass
KRW-FLUID,플루이드,1730.0,1824.9333333333334,1693.44,1790.1083333333333,0.274735338290788,-7.764865205341395,-1.9454129871097212,-0.13715038473500138,-0.7324038792201174,,,,,False,False,False,False,-95.4688194959526,-5.361050328227568,6.0,관찰,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,0.0,,0,0.0,complete,,,30379.54591256,26102.72630798,0.07571968046683358,1732.0,1746.0,0.8083140877598094,-0.11547344110854896,0.9163802978235969,114.28571428571487,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,flat_or_na,flat_or_na,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-BIGTIME,빅타임,9.04,8.864666666666666,8.4834,12.135583333333333,1.1871242675595362,-4.49426723562094,26.953106223433842,-1.5077072680163783,-1.3707087808355716,,,,,False,False,False,False,233.28937461269481,0.6659267480577213,11.0,A급,-0.11013215859030367,0.8368239500239554,0.0,0.0,0.0,False,False,False,True,2026-09-03T15:24:42.648780+09:00,1788416682,5941881.329509928,15410888.246572347,0.3855638451489976,38,0.0,complete,1788415992591,1788416869028,14478023.42459993,14661564.85196239,-0.006298696660380944,8.95,9.48,5.921787709497228,1.0055865921787754,4.641350210970478,83.01886792452828,0.17094595039226934,41.31397382992059,-21.339856045463033,0.8368239500239554,-0.440528634361248,,,,,,,,,,,,,,,,0.17094595039226934,1737144.0565624414,-4180848.396421017,-0.440528634361248,rising,falling,sell_advantage_weakening,accelerating,leading_buy_inflow,False,False,False,pass
KRW-SNT,스테이터스네트워크토큰,10.7,9.196,8.8698,10.946583333333333,2.4890407905490575,-3.6776477485399903,15.992052314649166,-1.94661216219211,-1.6597221716281614,,,9.635379094177681,,False,False,False,False,-62.94757089047336,5.940594059405946,11.0,A급,-2.7272727272727337,2.8861006091444352,0.0,-0.1485994501820631,0.10899642291610867,False,False,False,True,2026-09-03T15:24:42.648780+09:00,1788416682,331627966.19071287,551108603.5436822,0.6017470314531702,1453,0.0,complete,1788415788851,1788416937478,49588495.8534012,68365756.61522986,-0.15919104541671625,8.93,11.6,29.899216125419926,19.820828667413217,7.758620689655175,33.7078651685393,-0.7208553775658334,-22.20250324195847,70.9940410995471,2.8861006091444352,-2.7272727272727337,,,,,,,,,,,,,,,,-0.7208553775658334,-94642775.17017055,228811639.27529293,-2.7272727272727337,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-SOL,솔라나,138500.0,137440.0,116902.0,116829.58333333333,1.0390119584395396,-17.568561701254044,-17.641436422709724,-1.2031370392430187,-1.6050668177501553,,,,,False,False,False,False,-43.57100900118155,-5.718175629680056,6.0,관찰,0.0,0.03702723894086546,0.0,0.004900999803969519,-0.00486722776982873,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,97622405.32567799,46400515.12693698,2.1039077919418414,145,0.0,complete,1788415788498,1788416940572,6523.42222485,5924.28469167,0.04813236182359446,138200.0,139000.0,0.5788712011577379,0.21707670043416005,0.3597122302158274,62.49999999999856,0.5739332608185281,-20.5820134486951,-42.24675758035828,0.03702723894086546,0.0,,,,,,,,,,,,,,,,0.5739332608185281,-25299881.63335091,-33942186.309262015,0.0,falling,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-QKC,쿼크체인,3.13,2.9886666666666666,2.859,3.3758333333333335,0.7642166779051385,-4.5353853328669675,11.468773142433973,-0.5126090981330201,-0.8694020132097483,,,13.191564970148125,,False,False,False,False,309.30835190790714,6.4625850340136015,13.0,A급,-1.2618296529968487,2.14492021516088,0.0,-0.08990784445941369,0.07024423884507591,False,True,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,3069299.5498528075,28458711.772962883,0.10785096578998304,72,0.0,complete,1788415874745,1788416868645,59898870.62043552,17543014.2659175,0.54693731198144,3.04,3.57,17.434210526315773,2.960526315789469,12.324929971988794,83.01886792452832,-1.2388542297619807,-87.25941038373631,59.088220536002865,2.14492021516088,-1.2618296529968487,,,,,,,,,,,,,,,,-1.2388542297619807,-21021418.71592326,10570076.349749722,-1.2618296529968487,falling,rising,sell_advantage_accelerating,accelerating,neutral,True,True,False,🔴 1차 급등 완료·상승분 반납 / 신규매수 금지
KRW-META,메타디움,10.2,10.183333333333334,10.2556,11.791500000000001,0.7253544345532381,0.7046556677977478,13.638355312442584,-1.115022744796366,-0.9605636032293768,0.6319652859874507,,14.198284493177727,,False,False,False,False,-62.62735523475609,2.0000000000000018,9.0,B급,-0.9708737864077777,0.2640263994088343,0.0,-0.06594131223209843,0.050430954809087325,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,1013066.561873649,4841302.99748817,0.2092549386806118,13,0.0,complete,1788415925148,1788416920191,2806740.29459366,27570768.57653525,-0.8152093177553994,10.2,10.5,2.941176470588247,0.0,2.857142857142864,100.0,-0.0029766250670139327,120.84945083695425,123.9910063746274,0.2640263994088343,-0.9708737864077777,,,,,,,,,,,,,,,,-0.0029766250670139327,554352.918695264,2679920.2367039993,-0.9708737864077777,rising,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-SAHARA,사하라에이아이,12.0,11.6,11.814,24.910833333333336,0.8695652173912993,1.811410191298463,53.433914294316395,-1.0778031559130532,-0.6890186207046447,1.6806502944073678,,,,False,False,False,False,5.05705121425668,2.5423728813559254,6.0,관찰,0.8333333333333304,0.1091404308590116,0.0,0.057971014492741446,-0.025205202538948868,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,2584455.3460971517,45781159.576296,0.0564523784459863,56,0.0,complete,1788415967945,1788416801839,68067267.72068332,85998961.07983226,-0.11638951312533799,11.7,12.4,5.982905982905984,2.564102564102577,3.2258064516129057,57.142857142856926,-0.583940681871015,-71.13640334038907,227.4272493990556,0.1091404308590116,0.0,,,,,,,,,,,,,,,,-0.583940681871015,-6369575.492733133,31799073.58305,0.0,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-MLK,밀크,48.6,48.440000000000005,46.972,55.7625,0.6510597035600529,-3.1252661159839974,13.13158484644698,-0.7421943183271045,-0.9061071623460298,,,14.492308848379027,,False,False,False,False,-92.81271556948009,-0.8163265306122436,11.0,A급,-0.2053388090349051,0.0014958437784002854,0.0,-0.013852334118302778,0.01065711615826892,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,9995.002498291,565767.416404008,0.017666274529945153,4,0.0,complete,1788415868252,1788416858563,3088002.88813158,1692716.49118747,0.29185699603703785,48.9,49.0,0.2044989775051187,-0.6134969325153339,0.816326530612242,399.99999999998914,-0.16594628618364546,-90.00499750166482,3.8820040947114,0.0014958437784002854,-0.2053388090349051,,,,,,,,,,,,,,,,-0.16594628618364546,-90004.997501267,21142.366729200003,-0.2053388090349051,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-VTHO,비토르토큰,0.535,0.5339333333333334,0.50204,0.5952750000000001,1.0216952573158578,-6.352747457041934,10.304761104811512,-1.288915406256747,-1.4292550935365516,,,7.209882372581504,,False,False,False,False,-84.10582919207197,-6.304728546409799,11.0,A급,0.0,0.00019312509949998002,0.0,0.0,0.0,False,False,False,True,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,5001.00000000435,0.0,1,0.0,complete,1788416595733,1788416595733,127977095.80071603,72501140.66668426,0.2767180922556285,0.526,0.536,1.9011406844106515,1.7110266159695797,0.18656716417910463,10.00000000000035,-2.5357395805062035,-100.0,-98.19280127909468,0.00019312509949998002,0.0,,,,,,,,,,,,,,,,-2.5357395805062035,-701706.6521477953,-271725.6234838296,0.0,falling,falling,sell_only,accelerating,neutral,False,False,False,pass
KRW-KITE,카이트,192.0,163.66666666666666,152.3,212.825,2.5052192066805867,-7.4633398993215,23.098006969732566,-2.20092473921263,-1.6534267837514034,,,13.969779125826358,,False,False,False,False,-38.69477131099631,9.659090909090917,11.0,A급,1.0471204188481575,0.04857899269540411,0.0,0.08350730688935215,-0.05663139812583751,False,False,False,True,2026-09-03T15:24:42.648780+09:00,1788416682,7512993.7978399,194692.14980864,38.589094656483624,19,0.0,complete,1788415807467,1788416922712,846189.82034959,1516002.71729314,-0.2835555892543658,195.0,196.0,0.512820512820511,-1.538461538461533,2.0408163265306123,400.0,38.27019266143223,675.8881081589938,-93.58802615528631,0.04857899269540411,0.5235602094240788,,,,,,,,,,,,,,,,38.27019266143223,6544684.873030299,-2841691.8798790798,0.5235602094240788,rising,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-MINA,미나,101.0,85.60666666666665,67.93,71.3925,3.406345627315188,-26.021885274056594,-19.909887826685797,-2.893322285867514,-3.7199659257388324,,,,,False,False,False,False,-73.51644772329354,15.16533637400228,8.0,B급,1.0000000000000009,0.0814366089645091,0.0,0.08052826542117586,-0.07939320252780036,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,12553854.036773855,7389882.3375152415,1.6987894344465215,62,0.0,complete,1788415785882,1788416748674,375996.12187039,3343057.12489267,-0.7978000867841059,97.6,103.0,5.5327868852458995,3.4836065573770503,1.9417475728155338,37.03703703703699,1.4706981848135972,369.8922167980089,-36.90901253034791,0.0814366089645091,1.0000000000000009,,,,,,,,,,,,,,,,1.4706981848135972,9882208.585329754,-4323173.098603758,1.0000000000000009,rising,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-MMT,모멘텀,216.0,228.6,251.02,228.28333333333333,-1.1245674740484435,8.931559238307711,-0.1387165072643628,0.45033112315592116,0.7743158646475429,,,,0.17914718475709457,False,False,False,False,-42.333734553844415,-5.676855895196509,0.0,-,0.0,0.04380184423700939,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,3322853.9693596796,0.0,27,0.0,complete,1788415832884,1788416943901,1196331.66960696,1269536.53161735,-0.029687256591428377,217.0,219.0,0.9216589861751112,-0.4608294930875556,1.36986301369863,150.0,-1.5046162321513834,-100.0,20.47473947268026,0.04380184423700939,0.0,,,,,,,,,,,,,,,,-1.5046162321513834,-4149932.21089387,564720.6179999993,0.0,falling,rising,sell_only,accelerating,neutral,False,False,False,pass
KRW-CHIP,유에스디에이아이,63.0,51.24,42.088,52.12083333333333,3.2509403546480353,-21.744915415320285,1.689983212087287,-2.5470860155771535,-3.0113495754454975,,,0.5612045927405396,,False,False,False,False,-60.92054223780021,12.903225806451623,12.0,A급,2.6058631921824116,0.46064308589459557,-1.0,0.20150456743686096,-0.16832480006687955,False,False,False,True,2026-09-03T15:24:42.648780+09:00,1788416682,173374478.2932279,163614296.04766038,1.0596536029023065,494,0.0,complete,1788415785704,1788416949008,3473966.47150428,5100882.46566534,-0.18973115515876035,58.7,63.2,7.666098807495736,7.325383304940369,0.3164556962025361,4.444444444444451,0.3807601821176967,750.7983647956432,445.0851209225945,0.46064308589459557,2.6058631921824116,,,,,,,,,,,,,,,,0.3807601821176967,152996620.8046476,133598012.39443356,2.6058631921824116,rising,rising,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-ZORA,조라,10.8,9.540666666666668,8.5358,11.59775,2.771992818671465,-11.772378296898573,17.736917361844593,-2.9775948371721244,-2.7649933063050716,,,6.414813851953541,,False,False,False,False,1749.8549602396483,27.05882352941178,10.0,A급,0.9345794392523477,0.28266256536176115,0.0,0.0718132854578224,-0.051575269098986354,False,True,False,True,2026-09-03T15:24:42.648780+09:00,1788416682,11474610.502858842,5614053.255501486,2.043908381455824,27,0.0,complete,1788415784471,1788416864324,19160101.37454631,46982375.42297068,-0.4206415513225659,10.2,10.9,6.862745098039236,5.882352941176494,0.9174311926605472,14.285714285714194,1.9432934117455407,329.54579660646255,-78.8548558698335,0.28266256536176115,0.9345794392523477,,,,,,,,,,,,,,,,1.9432934117455407,8803274.735284902,-20936029.453522265,0.9345794392523477,rising,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-XCN,오닉스코인,4.47,4.868666666666667,4.7192,5.669250000000001,0.3710830126443021,-3.1672034808159664,14.12150343225883,-1.027725631223888,-0.9044646321027857,,,,,False,False,False,False,-3.358941455970277,-6.680584551148227,7.0,B급,-1.106194690265483,6.217122708467748,-1.0,-0.06871907641561315,0.05248114993769626,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,7471972.916856918,18506811.1242798,0.40374178277824146,129,0.0,complete,1788415786341,1788416322205,11893833.20260157,5879186.73093991,0.3384144334588147,4.51,4.85,7.538802660753885,-0.8869179600886956,7.835051546391751,111.76470588235298,-0.8542461056719683,-70.59067293580313,-8.365745552396021,6.217122708467748,-1.106194690265483,,,,,,,,,,,,,,,,-0.8542461056719683,-17934840.71252854,-1689578.5728305802,-1.106194690265483,falling,falling,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-GAS,가스,1643.0,1707.6666666666667,1489.04,1731.6916666666666,1.0932196700607744,-14.682390443954949,1.3873716933826672,-1.2926812788919047,-1.600556773146908,,,0.8668056745371859,,False,False,False,False,-87.83989766868116,-8.874098724348311,12.0,A급,0.06090133982947776,0.000441475360148047,0.0,0.003946641408170137,-0.003375267666801962,False,False,False,True,2026-09-03T15:24:42.648780+09:00,1788416682,396554.80275050993,7967.914435690001,49.768958483572035,9,0.0,complete,1788415802460,1788416757354,33103.4805614,50128.83958236,-0.20455225796365603,1640.0,1651.0,0.6707317073170627,0.18292682926828174,0.48455481526347666,72.72727272727393,49.54820559875357,199.4860129880187,-98.6716137258185,0.000441475360148047,0.06090133982947776,,,,,,,,,,,,,,,,49.54820559875357,264143.00869240996,-591851.17362283,0.06090133982947776,rising,falling,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass
KRW-MEGA,메가이더,52.4,53.74666666666667,54.141999999999996,79.105,0.5613072221529292,0.7301786659771088,32.05654931209574,-1.3872780822201916,-1.3907322125862627,0.5263390774606164,,,,False,False,False,False,-32.69542313264289,-1.8726591760299671,6.0,관찰,0.3831417624520883,0.0827778372460628,0.0,0.02494698765125314,-0.015424056072468773,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,3195511.601107116,187251.61157083,17.065335642776983,15,0.0,complete,1788415784555,1788416952047,1302754.4195085,1431540.03231765,-0.04710012585628374,50.7,52.6,3.747534516765283,3.3530571992110403,0.38022813688213464,10.526315789473745,15.404519177288888,-40.44708097030808,-94.20424710285411,0.0827778372460628,0.3831417624520883,,,,,,,,,,,,,,,,15.404519177288888,-2170323.7822330296,-3043590.263400098,0.3831417624520883,falling,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-MNT,맨틀,767.0,723.6666666666666,639.56,747.9416666666667,1.1932506758646433,-13.150707778264229,3.2455739641014905,-0.9634061346752775,-1.4201449464354041,,,2.2853821873942897,,False,False,False,False,-63.10260839090331,6.657420249653256,13.0,A급,0.26075619295957697,9.14170841070927e-05,0.0,0.01864454181039754,-0.01567103595421715,False,False,False,True,2026-09-03T15:24:42.648780+09:00,1788416682,13314.86922515,17053.26933526,0.780781031682861,5,0.0,complete,1788416514970,1788416748300,418820.18444943,153377.74753842,0.4638996788905667,775.0,776.0,0.1290322580645098,-1.0322580645161339,1.1597938144329898,900.000000000043,,,,9.14170841070927e-05,0.0,,,,,,,,,,,,,,,,,13314.86922515,17053.26933526,0.0,rising,rising,sell_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-MOC,모스코인,24.8,24.06,24.344,29.2325,1.0358342665173659,1.1666118961551202,17.69434704524075,-1.23125836864662,-1.240278145006258,0.9474956076338727,,14.26643460298292,,False,False,False,False,1942.941451577076,6.41025641025641,11.0,A급,0.0,1.0551381117952587,0.0,0.0,0.0,False,True,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,576438.493527229,12836717.682761401,0.04490544294678506,14,0.0,complete,1788415800572,1788416904655,11188506.81006973,6991739.36170033,0.23084216840177124,26.2,26.3,0.3816793893129722,-5.343511450381677,5.7034220532319395,1500.0000000000175,-0.04174736380911491,-55.39392120286204,-13.924868067166706,1.0551381117952587,-0.40160642570280514,,,,,,,,,,,,,,,,-0.04174736380911491,-715848.3630440212,-2076669.4878539536,-0.40160642570280514,falling,falling,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
